flow_duration,packet_count,byte_count,protocol,src_port,dst_port,conn_rate,label,dataset_source
48.84001112510504,28,5175.516937709712,17,60644,80,6.100221279324899,Normal,TON_IoT
27.012942337404308,63,262.64551037941135,17,23284,22,2.038095559229033,Normal,TON_IoT
6.627782356500629,63,500.27007749118746,6,35088,763,519.3127416953544,Reconnaissance,TON_IoT
2.211965628755661,79,1114.362492071456,17,39949,998,190.85751439857762,Reconnaissance,TON_IoT
8.196223913242344,133,1032.5043751866829,17,48446,789,120.61904225504875,Reconnaissance,TON_IoT
37.89453446284711,1728,133002.80921000498,6,3786,445,17.60376456794114,Ransomware,TON_IoT
58.54690382168478,1352,101972.81681566726,6,20116,445,141.93808586103074,Ransomware,TON_IoT
12.014076583063785,79,763.2395784392099,6,57593,80,0.6812631475174716,Normal,TON_IoT
0.07338961578938887,3457,419623.5989248929,1,8236,80,1914.624424364755,DDoS,TON_IoT
9.359330961059918,46,3862.8791352754433,17,43023,22,0.3106458313206096,Normal,TON_IoT
3.1581485285587867,44,867.4390675962861,6,38171,44,726.7053609562429,Reconnaissance,TON_IoT
10.102026147040899,2503,733933.7447264211,6,2455,445,114.2194020802554,Ransomware,TON_IoT
194.90534878935097,497,3105.257774973829,6,57213,8080,18.68848294782493,Botnet,TON_IoT
6.375634027061647,51,7943.2250834052375,17,63410,443,2.3166508772374965,Normal,TON_IoT
61.599318763983845,241,17592.598692632982,6,2495,6667,45.65239098597439,Botnet,TON_IoT
0.251983549181961,4237,173339.32451846835,1,10842,80,1075.8629657690099,DDoS,TON_IoT
19.487934025051036,397,21686.63781700033,6,48654,8080,10.466412297816051,Botnet,TON_IoT
0.6937578087090203,1826,201136.26385205708,1,7479,80,967.464069686639,DDoS,TON_IoT
13.877020549479052,23,1063.6482626259617,6,59777,80,0.35580946599073754,Normal,TON_IoT
0.5950268437356249,2397,889536.2922815331,1,42538,80,927.0289774688463,DDoS,TON_IoT
3.8421239635696858,1972,348343.0112869945,6,14126,445,44.95330009609887,Ransomware,TON_IoT
2.124512351386022,67,5421.402456474706,17,17831,22,0.3418524123052112,Normal,TON_IoT
88.16066128949967,480,7761.890047322653,6,12472,6667,32.98694210829896,Botnet,TON_IoT
0.7776109621498687,2007,890455.7356805076,6,23016,80,1708.245818303012,DDoS,TON_IoT
279.8103376213702,398,966.824059739988,6,14233,23,34.097204084305346,Botnet,TON_IoT
11.121019257184228,50,1860.268612948973,6,64001,22,0.11126710864665032,Normal,TON_IoT
0.4205843192322228,9231,230650.05149653723,17,18598,80,584.1629686587944,DDoS,TON_IoT
151.5529522214593,145,4382.812483233971,6,17716,8080,14.272973462666442,Botnet,TON_IoT
0.7059045464355149,127,1851.8188663784767,17,64252,238,965.7008257679071,Reconnaissance,TON_IoT
0.43645470641445183,1676,584204.013958112,1,45539,80,1166.1084929321255,DDoS,TON_IoT
61.270555766147545,222,4940.292718886006,6,57766,6667,30.057276208994786,Botnet,TON_IoT
4.141287041395499,76,4823.150202055935,6,52819,22,0.5316916262822348,Normal,TON_IoT
24.2213698830478,50,16323.405517152449,6,11628,22,3.718179063396361,Normal,TON_IoT
8.33061077280233,9,4936.041083733353,6,40558,80,6.449577683349934,Normal,TON_IoT
40.35107107191141,77,15801.949940061955,6,58602,80,0.8295668177669012,Normal,TON_IoT
66.65158912383686,155,856.9265669670395,6,16456,23,39.0236014774508,Botnet,TON_IoT
5.084396723288735,25,3114.5326111979784,6,26675,443,3.6468918058249087,Normal,TON_IoT
30.117946412096007,215,469901.714964423,6,30496,445,97.20141368590973,Ransomware,TON_IoT
163.62566458342354,31,21847.46626674812,6,39742,8080,13.886814971566018,Botnet,TON_IoT
9.68569613363603,96,1392.284024068964,17,38752,443,3.8207763246538438,Normal,TON_IoT
74.96781076637598,436,17082.994367010262,6,55592,6667,32.74646543118418,Botnet,TON_IoT
8.773465274667265,2203,566835.6907387386,6,40842,445,103.2704789296907,Ransomware,TON_IoT
268.6193422901974,493,59417.18894734589,6,5444,8080,15.150885200657692,Botnet,TON_IoT
6.277384804439345,23,3999.9882681629715,17,1090,80,4.156610137353578,Normal,TON_IoT
0.798838938454115,8448,31667.242352377893,1,9657,80,1324.0864769804693,DDoS,TON_IoT
19.716934821392282,1268,2751677.6563955513,6,43845,445,127.10280292146943,Ransomware,TON_IoT
1.2745259347749682,6971,242080.51504859922,1,40489,80,852.771579124788,DDoS,TON_IoT
0.4487276897338768,8691,829606.8587526405,17,14857,80,1430.233241891519,DDoS,TON_IoT
7.679005335802543,189,4632.678715643314,17,53146,992,312.4616994098245,Reconnaissance,TON_IoT
8.507667553538367,562,1387469.706256888,6,62825,445,41.577674372313105,Ransomware,TON_IoT
